country,date,GDP_cnstn,GDP_growth,GDP_cnstn_usd,GDP_pp_usd,GDP_pp_LCU,Inflatn,forgn_invst,forgn_invst_gdp,Fin_consum,Fin_consum_govern,Ext_balnce_g_s,Fin_consum_hous,Unmploy,Labor_part,GDP_usd
Belgium,1987,260342422000.0,2.30665968936027,264085000894.302,26755.6980811501,26376.5197461377,1.68411075658794,2354920000.0,1.57631071531358,78.6081123443085,22.5216395173423,1.81642621103067,56.086566126389,11.257,49.108,149394404105.889
Belgium,1986,254472605000.0,1.82276203316596,258130801744.636,26174.7550878409,25803.8098027109,2.79678093169639,729860000.0,0.608121458920649,79.1021001204548,22.687508927644,2.23907513125259,56.414327854351,11.28,49.871,120018787249.413
Belgium,1985,249917209000.0,1.65179297063331,253509919187.379,25715.3579688704,25350.9232010199,4.62774206584977,1051490000.0,1.21886073677275,80.1069660287827,22.8336885831274,1.03166874442395,57.2706006094366,11.321,49.954,86268264148.3796
Belgium,1984,245856174000.0,2.46638245146747,249390504366.821,25305.0320542767,24946.4123728663,5.43871760682222,389370000.0,0.467153203211123,79.8462427301305,23.3482159754814,0.593968330662434,56.5060416726991,11.882,49.737,83349530159.1734
Belgium,1983,239938376000.0,0.311843009473307,243387634461.423,24695.5649688117,24345.5825770736,5.61285004299388,1289700000.0,1.47928113384372,81.0201693712206,23.4186755594308,0.395690649368483,57.6041262474897,11.66,50.679,87184239053.2544
Canada,2022,2451212762000.0,4.18903628100851,1778503389905.0,45677.686578804,62955.0266342654,7.90676213077326,50229920776.0187,2.29317324184365,74.0815660799596,20.4184233971953,0.568759777476902,53.0789493991456,5.279,65.437,2190411080134.32
Canada,2021,2352659022000.0,5.95052802804381,1706996679677.69,44639.193269037,61523.7287977802,7.78502011074684,60189690111.8854,2.97618288160973,75.5767576013067,21.2842897783513,0.103319880716803,53.8181822483826,7.527,65.39,2022378748423.23
Canada,2020,2220526000000.0,-5.03823343468899,1611126165625.03,42366.1285377884,58390.8895185781,1.07081026105622,29123011879.2998,1.75897085668576,79.5248963533865,22.7011077555498,-2.20947649340742,56.8237885978367,9.657,64.319,1655684730000.19
Canada,2019,2338336870000.0,1.90843194590616,1696605090551.84,45100.2915069262,62159.234972053,1.54607073393581,48942300762.2452,2.80676687017653,78.4180504269821,20.6634960880685,-1.466093639983,57.7545543389136,5.69,66.053,1743725183672.52
Canada,2018,2294547002000.0,2.74296344906655,1664832887873.71,44907.3436912123,61893.3056795015,1.65111818043586,42603762048.597,2.46931207254863,78.5683678106627,20.6814326967462,-1.94907839790452,57.8869351139165,5.837,65.795,1725329192783.02
Canada,2017,2233288709000.0,3.03383491200222,1620386284360.03,44339.3886689254,61110.5247150266,2.57101464490069,25357801000.4969,1.53752071953934,78.6795637381513,20.7033313853187,-2.1922405485086,57.9762323528326,6.426,66.046,1649265644244.09
Canada,2016,2167529444000.0,1.03855092490855,1572673952924.25,43551.3425975115,60024.4044420724,0.716978150638226,34201872160.6084,2.23835012140903,79.5323502505266,21.0480401948524,-2.35853970288314,58.4843100556742,7.038,65.923,1527994741907.43
Canada,2015,2145249931000.0,0.649971001734855,1556508816217.14,43594.1941045394,60083.4643018927,-0.86765132022812,59986208237.0734,3.85389453706153,78.6867941894313,20.8778251262785,-2.46498014008949,57.8089690631528,6.945,66.178,1556508816217.14
Canada,2014,2131396472000.0,2.87346677785811,1546457292263.22,43643.2356440047,60151.055540733,1.94119897153296,64174605785.6346,3.55390337011002,76.0628744240931,20.266560128167,-0.905510409810632,55.7963142959261,7.023,66.31,1805749878439.94
Canada,2013,2071862200000.0,2.32581354806429,1503261570451.97,42851.170527104,59059.3960398839,1.74073793145678,67027866778.2681,3.62980398357005,76.6651999817059,20.7043347111761,-1.56719756456699,55.9608652705298,7.143,66.82,1846597421834.98
Canada,2012,2024769829000.0,1.75566129145483,1469093201732.39,42320.6431330726,58328.1995033905,1.21844374115912,49368985104.199,2.70016900895675,77.078160359675,21.0578451788387,-1.88949789432494,56.0203151808363,7.392,66.844,1828366481521.6
Canada,2011,1989835065000.0,3.13719442170364,1443745913580.69,42043.6419795513,57946.4241486433,3.24445514350185,38338330427.428,2.13783310760835,77.0486166500288,21.1458668604215,-1.1419549362114,55.9027497896072,7.637,66.906,1793326630174.52
Canada,2010,1929308894000.0,3.09080634469335,1399830508940.89,41164.3399119626,56734.5307882144,2.84863779561802,29714744325.474,1.83725638740881,78.473823651928,21.4754574603582,-1.87335763838453,56.9983661915697,8.178,67.052,1617343367486.26
Canada,2009,1871465519000.0,-2.91508621550267,1357861635362.94,40376.4153847836,55648.5780329502,-2.3249220964199,20951090410.3131,1.52413118076926,79.5375139849325,21.9645855050549,-1.44272318934103,57.5729284798776,8.46,67.275,1374625142157.29
Canada,2008,1927658424000.0,0.995406301140747,1398632992945.77,42067.5687072607,57979.4010328298,3.99631646454166,70119614332.5094,4.5151371416977,74.1807681166417,19.7194394824506,1.76640274223917,54.4613286341911,6.284,67.596,1552989690721.65
Canada,2007,1908659507000.0,2.04990463726786,1384848127424.16,42106.8724378248,58033.5711887596,3.30054561773289,120451484862.004,8.20055904886214,73.9786772815436,19.2505356033619,2.17569057971933,54.7281416781816,6.156,67.46,1468820407783.26
Canada,2006,1870319736000.0,2.63794375007348,1357030300367.79,41663.5123057295,57422.5124636976,2.57017272496486,64302303096.8667,4.87410128955104,73.6677905669883,19.2487641773811,2.75275395670378,54.4190263896072,6.484,67.192,1319264809590.97
Canada,2005,1822249811000.0,3.21045439063563,1322152656986.39,41006.2229523971,56516.6069364097,3.11663847078417,25552226940.928,2.17816380917593,73.381950838965,19.0759109803014,3.95428163027857,54.3060398586636,6.758,67.142,1173108598778.68
Canada,2004,1765567085000.0,3.09236384292251,1281025904587.38,40108.7587456658,55279.6817050806,3.26087388991925,1452416545.21802,0.141465896048034,74.1358244667312,19.4174844503805,4.4631226211403,54.7183400163507,7.185,67.487,1026690238278.25
Canada,2003,1712607044000.0,1.80638512302554,1242600185731.73,39270.0234577749,54123.6992912783,3.2497370189635,7011792709.04631,0.782967555453216,75.5717908542155,19.8962017689692,3.89187578004084,55.6755890852462,7.574,67.561,895540646634.787
Canada,2002,1682219678000.0,2.99925535017809,1220552310378.31,38921.6673033743,53643.5792891266,1.25752345464498,24486425376.8819,3.21914767807145,75.7903034882679,19.7787192119877,4.41028510824027,56.0115842762801,7.665,66.862,760649334098.005
Canada,2001,1633234796000.0,1.87509810696022,1185010810251.65,38200.456120621,52649.5738431452,1.57367679192531,28391098831.3381,3.84192129292476,74.6034852582053,19.5093203790186,5.73569178749448,55.0941648791867,7.219,65.907,738981792355.372
Canada,2000,1603173716000.0,5.1385391803606,1163199675162.51,37906.8601321366,52244.9267460803,4.37419903632332,68303350856.0836,9.17102428671511,73.6410132153413,19.1064161806335,5.6531137918907,54.5345970347078,6.829,65.762,744773415931.587
Canada,1999,1524820231000.0,5.14100353715349,1106349473970.81,36391.535343959,50156.4384809248,1.92385558641482,27456044687.0987,4.04710363964717,75.5686232100461,19.3207377194749,3.60734068380631,56.2478854905712,7.583,65.529,678412196271.118
Canada,1998,1450262200000.0,3.89288654344983,1052253104641.38,34894.6134264056,48093.3138735434,-0.176225269281474,24979208298.1648,3.93993821737615,76.9199363343785,19.8366043300703,1.97716415799876,57.0833320043082,8.278,65.126,634000000000.0
Canada,1997,1395920595000.0,4.28016683621337,1012824977387.95,33867.0079071879,46677.0220760098,1.14412833225038,15182400421.6905,2.31796973451973,76.7298309065548,19.8533457566752,1.92933029733321,56.8764851498795,9.1,64.872,654986999855.554
Canada,1996,1338625203000.0,1.68896122499937,971253698681.489,32801.3018574024,45208.2184264905,1.67527500243989,8817677647.2938,1.39828193256897,77.1847821788857,20.7605188908557,3.93680640681806,56.42426328803,9.62,64.673,630607994132.747
Canada,1995,1316391855000.0,2.68232822733793,955122057479.248,32595.4515150443,44924.5062957662,2.26332580701256,13657593613.3371,2.25387303530621,77.4850562936722,21.6585439761622,3.13436048392236,55.82651231751,9.489,64.824,605961090061.207
Canada,1994,1282004292000.0,4.49404929532982,930171796810.659,32074.1562636226,44206.0339103282,1.4556309104514,9541029101.65657,1.64516287712472,79.2646709732162,22.6779482102903,1.17163233043592,56.586722762926,10.395,65.155,579944346807.264
Canada,1993,1226868229000.0,2.65770691557481,890167242138.095,31032.7546058282,42770.7276587669,1.28904285022769,4178460316.69704,0.721601695039315,81.5362559016488,23.8860993498314,0.0344025797918979,57.6501565518174,11.377,65.338,579053561739.4
Canada,1992,1195105819000.0,0.890466180427183,867121689041.978,30563.3788132238,42123.8129890864,1.47085090832458,7018240062.86526,1.18075190608283,82.1470527646165,24.44462693963,-0.339765824652439,57.7024258249865,11.197,65.701,594387358318.855
Canada,1991,1184557733000.0,-2.0910550979319,859468413488.409,30654.3331550624,42249.1703230896,3.05676981042184,3514220103.04374,0.573724262982077,81.2973710872319,24.0167404559594,-0.516833790983694,57.2806306312725,10.316,66.577,612527712315.615
Canada,1990,1209856499000.0,0.202947874139198,877824201198.45,31700.5462613508,43691.1079277421,3.35230171317748,8401707941.43434,1.40950377153528,78.4598440548612,22.6182277236122,0.154133495135162,55.841616331249,8.131,67.145,596075591360.987
Canada,1989,1207406094000.0,2.33732975738413,876046283888.822,32116.9233234971,44264.977381312,4.68125322876962,7171648940.44922,1.2643683536102,76.2269219257898,21.3687444068382,0.0260579916882452,54.8581775189516,7.546,67.263,567211993243.243
Canada,1988,1179829586000.0,4.41083900341744,856037856338.157,31951.5504658265,44037.0531268454,4.5399982412587,7196400040.3342,1.41277624760156,75.5898126318006,21.1214336075955,0.739997511541026,54.468379024205,7.762,66.849,509380027626.554
Canada,1987,1129987650000.0,4.07201574110678,819874511601.366,31001.1298465676,42727.1410038666,4.79160143138952,8597306053.61165,1.98490566969318,76.500515377758,21.5055298640517,1.14044740361043,54.9949855137063,8.82,66.473,433134238310.709
Canada,1986,1085774732000.0,2.12148083355379,787795360513.545,30183.4087940958,41600.1213473665,3.13237904841388,2709677620.68495,0.714941620101729,77.5679319446291,22.0929305204793,0.910126654387331,55.4750014241498,9.593,66.106,379006836991.724
Canada,1985,1063218750000.0,4.73768081475092,771429628794.319,29851.6432940057,41142.8673255704,3.33838916827283,1256760213.69256,0.343202681414642,76.1746865669254,22.0544090619107,2.25187839856648,54.1202775050147,10.502,65.646,366186012449.652
Canada,1984,1015125351000.0,5.8985694010334,736534953603.51,28762.9722015849,39642.412229162,3.54539028646708,5675261448.85168,1.59096403406333,75.7752399423359,22.0352997709887,3.39642326823757,53.7399401713472,11.344,65.047,356718400123.543
Canada,1983,958582686000.0,2.56225358775578,695509823946.992,27418.4916111044,37789.3890635312,5.82447506029406,4618560061.87692,1.35098439657101,76.8878941222266,22.6673090981591,3.14111023554767,54.2205850240674,12.018,64.726,341866277182.733
Germany,2022,3650516690000.0,1.8092581243061,3727790994177.62,44817.1316331389,43888.1061948575,6.41315910830296,87215414562.4594,2.07605246190373,74.2529308992102,21.3296017686915,2.47105447198695,49.6140262045075,3.137,60.999,4201021706478.62
Germany,2021,3585643150000.0,3.90999994204108,3661544208117.2,44011.0194631674,43098.7041240093,2.69677840082888,127609826748.268,2.93002168676674,72.2068032826952,21.6396095960721,5.12014099730063,48.4879180086575,3.594,60.588,4355251953410.78
Germany,2020,3450720000000.0,-4.13191443239947,3523764998709.97,42372.8726784255,41494.5148903022,1.75745290166456,176781024357.228,4.48523547812751,72.9648884870404,21.7243937497102,5.30608104975194,49.5162169054574,3.881,60.558,3941398957073.94
Germany,2019,3599446030000.0,0.977734697038784,3675639268112.03,44235.2658954682,43318.3020963918,2.00929122727773,75463438450.8916,1.9056930139782,73.0114947077981,19.8895196309028,5.60724624570291,51.0147062149448,3.163,61.966,3959894794039.21
Germany,2018,3564593760000.0,1.13569604599849,3640049243667.4,43905.8550061973,42995.7196471532,1.87085953898291,162250938125.842,4.00082875273687,72.4810790820115,19.4857645390401,5.86855676857803,51.0592510840033,3.384,61.264,4055433215301.96
Germany,2017,3524565410000.0,2.797906720551,3599173571724.7,43543.4807050551,42640.8570927845,1.47661425586129,108786501529.106,2.88914588414184,72.3579479825148,19.4478730074915,6.95107572207338,51.0773721839363,3.781,61.242,3765351626105.89
Germany,2016,3428635390000.0,2.22222216259371,3501212900675.89,42516.9337063103,41635.5896414063,1.25424485239203,58132711370.7802,1.64365840117303,73.022649528513,19.5245695901052,7.2650936871129,51.7560974083081,4.104,61.028,3536787895179.0
Germany,2015,3354099840000.0,1.66300602334775,3425099578746.09,41929.7549110722,41060.5826210614,1.74443989037543,62418993509.2489,1.82239938063641,73.0879842437553,19.3036024917153,7.41421366167481,51.9259288053566,4.612,60.215,3425099578746.09
Germany,2014,3299233390000.0,2.18018602168017,3369071713224.27,41602.4661281668,40740.0782885191,1.89470416699187,17356720097.6154,0.437762571704246,73.3215277754509,19.2146344242026,6.53898347110207,52.4012303692113,4.979,60.436,3964870735760.77
Germany,2013,3228838700000.0,0.396995583779145,3297186905208.25,40884.8926759028,40037.3795943375,1.99569888138804,67199694458.9368,1.76515036525359,74.4370796237895,19.2533699868829,5.77453880717814,53.5075772375876,5.316,60.368,3807023797050.99
Germany,2012,3216071040000.0,0.463512036709204,3284148978797.69,40834.5088218456,39988.0401596885,1.43633622765856,65443087632.2705,1.8196411156431,74.4880112028807,18.9052184847532,6.03951730444972,53.8483467177274,5.372,60.074,3596483233406.25
Germany,2011,3201232940000.0,3.75796884489337,3268996785218.57,40722.4849268242,39878.3384357739,1.22973443987648,97535403952.5493,2.55089499875415,73.8787583138872,18.6995569567259,4.85425441678104,53.3303967002923,5.967,60.139,3823575803793.78
Germany,2010,3085288750000.0,4.13463778522758,3150598283304.25,38526.7371042695,37728.1068144769,0.699760025176531,86037502102.1644,2.48154528887853,75.3634820247318,19.1827581196516,5.10545796593838,54.0369599963292,7.043,59.328,3467093769666.67
Germany,2009,2962788190000.0,-5.54455451920674,3025504625850.04,36940.4078672661,36174.6609897081,1.97300267360873,56701916794.9699,1.63004671127687,77.2236634763048,19.6050072775535,4.76990501088626,55.3490218406797,7.88,59.652,3478545516683.59
Germany,2008,3136704480000.0,0.887902330743628,3203102383827.36,39009.8477636357,38201.202953152,0.954758329559226,30954735498.0249,0.81284475683707,73.3286859667552,17.9538713464747,5.78458104183402,53.3285701044306,7.508,59.37,3808197720125.0
Germany,2007,3109098720000.0,2.8891174138025,3174912263837.68,38593.0749910508,37793.0695667484,1.84053470285066,50847183837.0148,1.4594247021417,72.8228870829433,17.5553649959484,6.3897695714769,53.0876556710277,8.732,59.178,3484056680854.91
Germany,2006,3021795500000.0,3.86668241523209,3085761005285.65,37459.261328042,36682.7590083967,0.436413948944335,87444159239.0628,2.87049561649648,74.922347064109,18.0172946772292,5.17970636968403,54.7421048726805,10.277,59.2,3046308753670.58
Germany,2005,2909302030000.0,0.885485292551564,2970886268370.04,36024.0947047021,35277.3423099776,0.53452773146762,59835195025.1916,2.06799391408494,76.3112769863827,18.4739713893822,4.95319708820102,55.6293346977912,11.193,58.413,2893393187361.87
Germany,2004,2883766700000.0,1.16208684507278,2944810405337.25,35687.6378708542,34947.859973295,1.15534066827507,-20408419557.1429,-0.715503012520617,76.0146792031539,18.5669242577539,4.96393434043889,55.3957628301294,10.727,56.872,2852317768061.78
Germany,2003,2850639790000.0,-0.529801394291297,2910982263391.97,35270.0227284267,34538.9016787421,1.3216516810685,65401516009.2492,2.5802310174772,76.8022277658525,19.0734600434664,3.62114592491108,55.7266791918994,9.779,57.317,2534715518349.01
Germany,2002,2865822960000.0,-0.228255715793637,2926486831428.63,35477.5151544301,34742.0929427795,1.49925333012688,51268214890.6254,2.43861371432105,75.799915443293,19.0132502158895,4.04833225388601,55.1089792026482,8.482,57.272,2102350798305.89
Germany,2001,2872379330000.0,1.63614170690956,2933181986968.52,35618.5143698493,34880.1693504882,1.43338801234263,56948542386.9091,2.89610853662772,75.6738919531958,18.7505067113635,1.56153639440135,55.8727960902379,7.773,57.479,1966381496641.73
Germany,2000,2826139680000.0,2.8765231247659,2885963533943.47,35104.1308467844,34376.4486110631,-0.34311256033898,248007397121.859,12.6085323042305,75.870326718819,18.860569292751,0.165707202088596,55.7554727045632,7.917,57.458,1966980701145.1
Germany,1999,2747118190000.0,2.12957016297766,2805269313430.67,34168.8308210083,33460.5366515176,0.574398400367286,86035665071.2096,3.88620516447701,75.7011226435077,19.0821474649054,0.540524927307389,55.7167684042287,8.854,57.86,2213873468586.88
Germany,1998,2689836240000.0,2.09561231172233,2746774816494.42,33477.9856458764,32784.0121773816,0.69236719793102,29525738645.9539,1.31356256260241,74.7743422126182,19.0236412815048,1.16485603097448,55.4354179131785,9.787,57.68,2247760364565.97
Germany,1997,2634624720000.0,1.85432238398302,2690394576515.06,32795.7833455165,32115.9514177226,0.145509780943314,18638428446.4635,0.840026365692745,75.5724946369931,19.2955398082534,1.02247887839445,56.019479661241,9.861,57.669,2218790886532.82
Germany,1996,2586659710000.0,1.0378755674358,2641414240990.66,32245.8608379557,31577.4283902264,0.464204193203898,15590587107.4243,0.621987271355429,75.8788422449911,19.6391608246567,0.660752063715933,56.1010805989961,8.822,57.606,2506576553158.31
Germany,1995,2560089170000.0,1.50499384201356,2614281254585.26,32007.145402934,31343.6613466695,1.83567781503075,12040789985.3198,0.464347992938888,75.1660324327738,19.3697662545462,0.356907886080013,55.6858936908202,8.158,57.715,2593053091306.13
Germany,1994,2522131250000.0,2.59685569693275,2575519839599.45,31625.3939679554,30969.823331878,1.94369887248446,7517424677.09305,0.339343818597409,75.3330214034668,19.2250356361737,0.115667947029956,55.9330148747021,8.727,58.159,2215282632276.73
Germany,1993,2458292930000.0,-0.973033082340891,2510330187123.32,30932.0193060317,30290.8218053093,3.78489366182191,477658764.448412,0.0229759155079975,75.8379710243891,19.2807880091502,0.00864943607952929,56.4515688483731,7.675,58.314,2078954217437.6
Germany,1992,2482447970000.0,2.01361340926105,2534996542114.29,31441.9743477578,30790.2058624838,5.31091407706188,-2137482962.91706,-0.0998181254869771,74.8675060968834,19.1331021293767,-0.504944762528584,55.7637625812187,6.323,58.721,2141377582968.07
Germany,1991,2433447740000.0,5.10826150190911,2484959073005.6,31056.5938822126,30412.8140442005,3.08507975723533,4741546058.51119,0.252775606502016,74.2784350437607,18.6087672231263,-0.503389649474432,55.8337155458938,5.316,59.417,1875792575132.59
Germany,1990,2315182180000.0,5.25500610110028,2364190062225.0,29763.3124657124,29146.3413789747,3.39664351505493,2556702845.61154,0.143783444028002,75.0009963308299,19.0305949844275,-0.208131131092854,56.1406119307313,4.89,58.035,1778162195860.07
Germany,1989,2199593412000.0,3.89655170553733,2246154505899.82,28522.1322159262,27930.8898624547,2.8790667153088,5173426485.28624,0.368453283427039,76.1664508554503,19.4099692478231,-0.63103755660745,56.9322000771001,5.705,56.116,1404092925205.45
Germany,1988,2117099534000.0,3.70723567991882,2161914393719.1,27665.556776457,27092.0705877394,1.6904613030013,-1508574620.67996,-0.107267491566471,77.0302414548994,20.3688163790232,-0.360741857193748,56.8644181707518,6.319,55.816,1406367016371.53
Germany,1987,2041419309000.0,1.4021515883601,2084632166256.58,26781.0162993047,26225.8659695436,1.27966357259307,1620170656.57848,0.12434802891679,77.7638179339314,20.6169747683747,-0.337577881298985,57.3536236691911,6.813,55.332,1302932318824.81
Germany,1986,2013191315000.0,2.28733925852798,2055806640789.14,26451.3009266847,25902.9853486669,2.99954313467137,1192024599.72962,0.113516138662449,77.1326900897814,20.4005712611786,-0.384809189998492,56.9355415670323,6.608,55.41,1050092624515.9
Germany,1985,1968172532000.0,2.32793520067574,2009834898132.56,25871.6378172177,25335.3382195785,2.12472573648958,531108428.984038,0.0722381533959734,78.7119488673008,20.5173357681432,-2.0472879394697,58.3919018163791,6.875,55.014,735218723093.277
Germany,1984,1923397094000.0,2.82294783585535,1964111651614.06,25226.6224585486,24703.6935442719,1.98914629332295,590664406.972141,0.0811611119154106,79.4034288834478,20.5877267140322,-2.79797310279702,59.0109645935328,6.673,54.911,727767760978.627
Germany,1983,1870591278000.0,1.57241014192158,1910188039686.95,24449.3797993273,23942.5625409247,2.80793853154972,997855446.932569,0.129003906469599,79.8045997360171,20.7882628530378,-2.99746219851408,59.2158891566356,6.449,54.333,773507930294.906
Denmark,2022,2488824095000.0,0.443832614908331,348921108389.075,59108.7449374068,421617.566517032,10.3984104940467,27627359889.4076,6.9048667972729,65.7081974440898,21.7803158451184,9.5146048462102,43.2526222368635,4.434,63.37,400114306337.077
Denmark,2021,2477826692000.0,6.50025445756295,347379325644.417,59312.8158043771,423073.186365163,3.04435420134703,16997286703.2255,4.18538817542322,69.9480581361264,23.9787227305152,6.09322304590076,45.2708383306283,5.065,62.533,406110162088.054
Denmark,2020,2326592274000.0,-1.78010601831291,326176991232.295,55934.5555945523,398976.348405976,2.82692168535247,1294050740.46455,0.36387453868222,71.5969197360104,24.6799875258246,5.6403619777515,46.1580862277032,5.644,62.037,355631021931.621
Denmark,2019,2368758690000.0,1.71140093932736,332088518944.146,57114.6227336347,407393.665268878,0.950878606508979,-3801733788.9774,-1.10067098319484,72.1042522380216,24.2047767614883,6.00974076778084,47.0983967682387,5.018,62.375,345401473012.615
Denmark,2018,2328901842000.0,1.8600074900921,326500781502.599,56355.0733084714,401975.864897277,0.593022199554014,8764023726.34583,2.46670057625106,72.3149328564898,24.3811073900807,5.15275125956845,47.1854206960277,5.131,61.816,355293374912.393
Denmark,2017,2286375094000.0,3.05647723922718,320538736986.013,55601.0145717787,396597.229131758,1.10061874801856,3607276299.5179,1.08780490285886,71.5669372907968,24.4496622577768,6.47622620230559,46.4308556598143,5.833,61.716,331610593961.988
Denmark,2016,2218565155000.0,3.07304549209093,311032111297.516,54300.2039621991,387318.659534463,0.42651293565801,7804020827.15213,2.49983169836595,72.2841603541908,24.9429154800128,6.03512198839121,46.8126107116679,5.989,61.652,312181849372.233
Denmark,2015,2152420300000.0,2.10441456445301,301758922337.637,53094.0133607574,378715.006273442,0.409102918740629,1842994663.46023,0.61075067778712,72.9581793677318,25.5463558237146,6.49828069287248,47.2541851499827,6.278,61.317,301758922337.637
Denmark,2014,2108058020000.0,1.27799983192831,295539545106.694,52368.3625969272,373539.00212192,1.01870648692126,6577348986.65251,1.86415567840611,73.3958505973226,25.7974203785069,6.45594827782968,47.1824860532112,6.925,61.258,352832602064.452
Denmark,2013,2081457003000.0,1.39267343161971,291810211099.295,51970.3909324806,370700.304651953,0.846911259922024,680338945.938662,0.197410828523168,74.4184802916766,25.9285043343491,6.22900522298097,47.5493610410104,7.384,61.419,344631016965.12
Denmark,2012,2052867266000.0,-0.00543230161670749,287802068160.374,51470.689845427,367135.980007053,2.40784261053872,-16349825685.2634,-5.00312031968255,74.9736237530173,26.5003228378334,5.7994047065436,48.0945219467073,7.798,62.312,326792574244.963
Denmark,2011,2052978790000.0,1.3108037609606,287817703286.122,51667.5313210425,368540.033231776,0.646380343342173,13558894634.346,3.93792637361731,74.8581848047536,26.5405591973408,6.15432402017224,47.8704025142108,7.769,63.048,344315595263.175
Denmark,2010,2026416447000.0,1.58289703108802,284093791186.593,51209.4492757775,365272.573613164,3.18685979296221,-11501101751.4985,-3.56794135328115,75.3840136460971,27.3361076692926,6.79383283936203,47.560487173439,7.746,63.496,322345594075.47
Denmark,2009,1994840181000.0,-4.97447905669058,279666951317.258,50635.9118061988,361181.580436331,0.571749174652652,3779250819.20381,1.17142791849018,76.3644288747182,27.8156943528533,4.60296285298569,48.2725067763868,6.409,64.395,322619152194.594
Denmark,2008,2099267819000.0,-0.417178439991005,294307201413.926,53572.5346568185,382128.257300604,4.25425883120047,2191215665.76653,0.617279543987987,72.4927500227292,24.9864493189355,3.47152728769529,47.1755842281987,3.683,65.085,354979471960.142
Denmark,2007,2108062200000.0,0.987173815945127,295540131122.49,54113.9771471341,385990.3197656,2.42481353818158,11809448518.2128,3.68799602330786,72.0213295861922,24.2779391801677,2.74729987567765,47.3698703966095,3.801,65.713,320213157595.018
Denmark,2006,2087455387000.0,3.81648769908172,292651155542.909,53823.1590295482,383915.939279845,2.08855162176475,2385249288.38418,0.841695783435792,71.7983800541412,24.1607314049511,3.93887148585628,47.320971761966,3.897,65.933,283386151543.687
Denmark,2005,2010716634000.0,2.35960882992528,281892753289.031,52015.1841169021,371019.810563173,2.89794820437493,12847031342.3671,4.8451921902896,72.4772620841594,24.4356057323132,5.35144722324195,47.6673109486695,4.83,65.649,265150087711.985
Denmark,2004,1964365297000.0,2.77635180744053,275394519880.793,50956.3045398814,363466.914101392,2.08488940793974,-8804165491.10019,-3.49390841296768,72.718546991823,24.8732294572073,5.63535879382754,47.6095381283302,5.204,65.932,251986155630.852
Denmark,2003,1911300861000.0,0.441091006625101,267955142440.516,49708.0909084109,354563.5142009,1.49453568000413,1184825159.91313,0.542449723524164,72.3290153545896,25.0007505768517,6.78499415289513,47.1748039890791,5.398,65.478,218421193436.252
Denmark,2002,1902907308000.0,0.456530018779986,266778406880.15,49624.5965359582,353967.956061936,2.38932903725117,4430703178.95051,2.47818532882922,71.8970500536105,24.8477658486744,6.84611814754535,46.8957299137905,4.274,65.638,178788209558.311
Denmark,2001,1894259445000.0,0.95003224600012,265566018286.991,49557.1509962227,353486.872859005,2.51734651076532,9286404805.96887,5.63216582111414,71.1140606008497,24.3116116711211,7.13650788114402,46.6839273373453,4.164,65.15,164881594415.341
Denmark,2000,1876432729000.0,3.72400899471576,263066798869.213,49266.9882757886,351417.167264462,3.01337858164912,36013297907.1949,21.9534625057579,70.9903127618692,23.8904895144931,6.71528121185067,47.0970550360451,4.476,65.536,164043817223.59
Denmark,1999,1809063058000.0,2.96730536257029,253621896626.282,47657.1731901716,339934.495459148,1.68744511500975,16847919225.9808,9.4710973726909,73.1626743223863,24.3766018767376,6.00228819423112,48.7678047102884,5.141,65.801,177887720535.535
Denmark,1998,1756929592000.0,2.32630274538961,246313036680.162,46437.1921069175,331232.47588382,1.23236518305923,6674661469.00366,3.77361587089095,74.3243051249813,24.1447910911229,3.0759988820655,50.1742867251161,5.039,65.179,176877077513.133
Denmark,1997,1716987270000.0,3.16848143784479,240713316196.954,45546.5896151864,324879.885320524,2.01316864520493,2791671359.18634,1.61143462898396,73.6202525737813,23.6796451863993,4.36471210724676,50.0269879736676,5.4,65.441,173241365735.483
Denmark,1996,1664255639000.0,2.89575069230459,233320596409.064,44331.6199637443,316213.611854973,2.02364331075428,773444115.829277,0.412544985702368,74.312657757531,24.1248436883406,5.6680685838076,50.20785192994,6.844,65.196,187481157845.724
Denmark,1995,1617419211000.0,3.03802150461165,226754355587.313,43328.5293418439,309058.653186004,1.27912068491602,4139423319.68616,2.23936020307567,74.6420135251119,24.0726833081959,4.71334651795823,50.5955149673213,6.992,64.605,184848481008.139
Denmark,1994,1569730462000.0,5.29469615156448,220068623481.056,42270.6520867615,301512.906199939,1.567746667481,5006178362.05012,3.20872011819628,75.3554126849511,24.4267829399267,5.92875073345932,50.9852543277923,8.036,64.375,156017919221.457
Denmark,1993,1490797276000.0,-0.078900412805325,209002572327.368,40280.8935863909,287320.13087082,0.577377859150815,1712766177.9681,1.19680703488165,75.1131717101071,25.315961252613,7.53193253917937,49.8229285317979,10.719,67.367,143111306004.102
Denmark,1992,1491974450000.0,2.0228112415746,209167606432.298,40447.2328284958,288506.614301433,1.65637814135803,1017385349.25763,0.66510339678141,74.1721184142474,24.1550076813151,6.90450159083126,49.9739803399436,9.027,68.108,152966494259.538
Denmark,1991,1462393000000.0,1.45818005306188,205020430124.221,39776.5961774467,283723.021059318,2.58350896759923,1552515350.88703,1.1154689515624,74.1794873530448,24.2558242437252,6.22040112190112,49.9376729337173,9.099,67.826,139180507777.691
